Date,stock_name,open_price,High,Low,close_price,Volume,Dividends,Stock Splits,average_price
2013-01-02,TSLA,2.3333330154418945,2.363332986831665,2.313999891281128,2.357332944869995,17922000.0,0.0,0.0,2.345332980155945
2013-01-03,TSLA,2.3453330993652344,2.363332986831665,2.316667079925537,2.318000078201294,11130000.0,0.0,0.0,2.331666588783264
2013-01-04,TSLA,2.319999933242798,2.319999933242798,2.2613329887390137,2.293333053588867,10110000.0,0.0,0.0,2.3066664934158325
2013-01-07,TSLA,2.319999933242798,2.319999933242798,2.259999990463257,2.2893331050872803,6630000.0,0.0,0.0,2.304666519165039
2013-01-08,TSLA,2.299999952316284,2.299999952316284,2.2073330879211426,2.245332956314087,19260000.0,0.0,0.0,2.2726664543151855
2013-01-09,TSLA,2.267333030700684,2.2793331146240234,2.2266669273376465,2.242666959762573,10470000.0,0.0,0.0,2.2549999952316284
2013-01-10,TSLA,2.257999897003174,2.2660000324249268,2.225332975387573,2.23533296585083,13837500.0,0.0,0.0,2.246666431427002
2013-01-11,TSLA,2.2693328857421875,2.2693328857421875,2.140666961669922,2.194000005722046,23448000.0,0.0,0.0,2.2316664457321167
2013-01-14,TSLA,2.20533299446106,2.225332975387573,2.190000057220459,2.2173330783843994,13876500.0,0.0,0.0,2.2113330364227295
2013-01-15,TSLA,2.2073330879211426,2.2833330631256104,2.20533299446106,2.259999990463257,24363000.0,0.0,0.0,2.2336665391921997
2013-01-16,TSLA,2.256666898727417,2.282000064849853,2.248667001724243,2.273333072662353,20673000.0,0.0,0.0,2.2649999856948853
2013-01-17,TSLA,2.2773330211639404,2.3233330249786377,2.2613329887390137,2.2920000553131104,21550500.0,0.0,0.0,2.2846665382385254
2013-01-18,TSLA,2.315999984741211,2.318666934967041,2.254667043685913,2.301332950592041,53326500.0,0.0,0.0,2.308666467666626
2013-01-22,TSLA,2.303999900817871,2.369999885559082,2.2839999198913574,2.345999956130981,28803000.0,0.0,0.0,2.3249999284744263
2013-01-23,TSLA,2.334666967391968,2.4159998893737797,2.330667018890381,2.400000095367432,23464500.0,0.0,0.0,2.3673335313797
2013-01-24,TSLA,2.400000095367432,2.51466703414917,2.3893330097198486,2.4660000801086426,29556000.0,0.0,0.0,2.433000087738037
2013-01-25,TSLA,2.4666669368743896,2.50266695022583,2.453332901000977,2.4653329849243164,19317000.0,0.0,0.0,2.465999960899353
2013-01-28,TSLA,2.4573330879211426,2.580667018890381,2.4573330879211426,2.5353329181671143,29790000.0,0.0,0.0,2.4963330030441284
2013-01-29,TSLA,2.539999961853028,2.562666893005371,2.475332975387573,2.5299999713897705,21399000.0,0.0,0.0,2.534999966621399
2013-01-30,TSLA,2.523333072662353,2.5333330631256104,2.495332956314087,2.501332998275757,14521500.0,0.0,0.0,2.512333035469055
2013-01-31,TSLA,2.5246670246124268,2.5246670246124268,2.461999893188477,2.500667095184326,13521000.0,0.0,0.0,2.5126670598983765
2013-02-01,TSLA,2.5446670055389404,2.566667079925537,2.507999897003174,2.553333044052124,16509000.0,0.0,0.0,2.5490000247955322
2013-02-04,TSLA,2.559999942779541,2.561332941055298,2.50600004196167,2.5160000324249268,16920000.0,0.0,0.0,2.537999987602234
2013-02-05,TSLA,2.5333330631256104,2.576667070388794,2.51200008392334,2.5420000553131104,19653000.0,0.0,0.0,2.5376665592193604
2013-02-06,TSLA,2.545332908630371,2.625999927520752,2.5266671180725098,2.611332893371582,28398000.0,0.0,0.0,2.5783329010009766
2013-02-07,TSLA,2.6126670837402344,2.6453330516815186,2.596667051315308,2.631999969482422,17949000.0,0.0,0.0,2.622333526611328
2013-02-08,TSLA,2.630000114440918,2.666666984558105,2.609333038330078,2.615999937057495,17097000.0,0.0,0.0,2.6230000257492065
2013-02-11,TSLA,2.532000064849853,2.609999895095825,2.5,2.561332941055298,48994500.0,0.0,0.0,2.5466665029525757
2013-02-12,TSLA,2.563333034515381,2.5913329124450684,2.486000061035156,2.526000022888184,33919500.0,0.0,0.0,2.5446665287017822
2013-02-13,TSLA,2.553333044052124,2.5999999046325684,2.5366671085357666,2.563333034515381,14502000.0,0.0,0.0,2.5583330392837524
2013-02-14,TSLA,2.575999975204468,2.5833330154418945,2.547333002090454,2.551332950592041,14860500.0,0.0,0.0,2.5636664628982544
2013-02-15,TSLA,2.566667079925537,2.567332983016968,2.4633328914642334,2.4693329334259038,30264000.0,0.0,0.0,2.51800000667572
2013-02-19,TSLA,2.4906671047210693,2.619333028793335,2.487333059310913,2.618666887283325,40521000.0,0.0,0.0,2.5546669960021973
2013-02-20,TSLA,2.619999885559082,2.6433329582214355,2.563999891281128,2.569333076477051,46830000.0,0.0,0.0,2.5946664810180664
2013-02-21,TSLA,2.432667016983032,2.492666959762573,2.3026669025421143,2.344000101089477,135567000.0,0.0,0.0,2.3883335590362544
2013-02-22,TSLA,2.381333112716675,2.4260001182556152,2.373332977294922,2.4073328971862797,38209500.0,0.0,0.0,2.394333004951477
2013-02-25,TSLA,2.4100000858306885,2.450000047683716,2.2893331050872803,2.2920000553131104,43341000.0,0.0,0.0,2.3510000705718994
2013-02-26,TSLA,2.297333002090454,2.330667018890381,2.25333309173584,2.295332908630371,41443500.0,0.0,0.0,2.2963329553604126
2013-02-27,TSLA,2.2939999103546143,2.360666990280152,2.293333053588867,2.3399999141693115,29388000.0,0.0,0.0,2.316999912261963
2013-02-28,TSLA,2.392667055130005,2.4066669940948486,2.291332960128784,2.322000026702881,29473500.0,0.0,0.0,2.357333540916443
2013-03-01,TSLA,2.3333330154418945,2.3386669158935547,2.2833330631256104,2.309999942779541,23199000.0,0.0,0.0,2.3216664791107178
2013-03-04,TSLA,2.318000078201294,2.388667106628418,2.313333034515381,2.371999979019165,26365500.0,0.0,0.0,2.3450000286102295
2013-03-05,TSLA,2.400000095367432,2.461333036422729,2.385999917984009,2.44333291053772,31305000.0,0.0,0.0,2.421666502952576
2013-03-06,TSLA,2.4673330783843994,2.5253329277038574,2.4646670818328857,2.512666940689087,17250000.0,0.0,0.0,2.490000009536743
2013-03-07,TSLA,2.5153329372406006,2.576667070388794,2.458667039871216,2.548666954040528,17374500.0,0.0,0.0,2.531999945640564
2013-03-08,TSLA,2.5373330116271973,2.629333019256592,2.4906671047210693,2.564666986465454,13681500.0,0.0,0.0,2.5509999990463257
