Date,stock_name,open_price,High,Low,close_price,Volume,Dividends,Stock Splits,average_price
2014-11-11,BTC-USD,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,15838900.0,0.0,0.0,366.77600097656256
2014-11-12,BTC-USD,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200.0,0.0,0.0,395.7729949951172
2014-11-13,BTC-USD,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,58945000.0,0.0,0.0,424.0039978027344
2014-11-14,BTC-USD,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200.0,0.0,0.0,408.11749267578125
2014-11-15,BTC-USD,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,15727500.0,0.0,0.0,387.89149475097656
2014-11-16,BTC-USD,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,11905600.0,0.0,0.0,381.3059997558594
2014-11-17,BTC-USD,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800.0,0.0,0.0,387.8784942626953
2014-11-18,BTC-USD,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,32222500.0,0.0,0.0,381.4915008544922
2014-11-19,BTC-USD,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,18931800.0,0.0,0.0,377.2254943847656
2014-11-20,BTC-USD,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200.0,0.0,0.0,369.07350158691406
2014-11-21,BTC-USD,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100.0,0.0,0.0,354.3634948730469
2014-11-22,BTC-USD,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,15273000.0,0.0,0.0,352.2620086669922
2014-11-23,BTC-USD,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600.0,0.0,0.0,360.3739929199219
2014-11-24,BTC-USD,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100.0,0.0,0.0,371.92449951171875
2014-11-25,BTC-USD,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200.0,0.0,0.0,376.1169891357422
2014-11-26,BTC-USD,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700.0,0.0,0.0,372.1945037841797
2014-11-27,BTC-USD,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,8748030.0,0.0,0.0,370.0860137939453
2014-11-28,BTC-USD,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500.0,0.0,0.0,372.9104919433594
2014-11-29,BTC-USD,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600.0,0.0,0.0,375.8215026855469
2014-11-30,BTC-USD,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440.0,0.0,0.0,376.77850341796875
2014-12-01,BTC-USD,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000.0,0.0,0.0,378.7469940185547
2014-12-02,BTC-USD,379.25,384.0379943847656,377.8630065917969,381.3150024414063,12364100.0,0.0,0.0,380.2825012207031
2014-12-03,BTC-USD,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,13340100.0,0.0,0.0,378.3659973144531
2014-12-04,BTC-USD,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600.0,0.0,0.0,372.66099548339844
2014-12-05,BTC-USD,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800.0,0.0,0.0,373.1479949951172
2014-12-06,BTC-USD,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,7009320.0,0.0,0.0,375.77099609375
2014-12-07,BTC-USD,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650.0,0.0,0.0,374.9654998779297
2014-12-08,BTC-USD,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700.0,0.0,0.0,368.43699645996094
2014-12-09,BTC-USD,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500.0,0.0,0.0,357.05699157714844
2014-12-10,BTC-USD,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700.0,0.0,0.0,349.2849884033203
2014-12-11,BTC-USD,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,32431300.0,0.0,0.0,347.4230041503906
2014-12-12,BTC-USD,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800.0,0.0,0.0,351.6875
2014-12-13,BTC-USD,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900.0,0.0,0.0,349.8785095214844
2014-12-14,BTC-USD,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,12415200.0,0.0,0.0,349.1794891357422
2014-12-15,BTC-USD,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200.0,0.0,0.0,348.3529968261719
2014-12-16,BTC-USD,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900.0,0.0,0.0,336.3675079345703
2014-12-17,BTC-USD,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900.0,0.0,0.0,323.3155059814453
2014-12-18,BTC-USD,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000.0,0.0,0.0,315.5904998779297
2014-12-19,BTC-USD,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100.0,0.0,0.0,314.510986328125
2014-12-20,BTC-USD,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,20856700.0,0.0,0.0,323.78749084472656
2014-12-21,BTC-USD,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600.0,0.0,0.0,325.1929931640625
2014-12-22,BTC-USD,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100.0,0.0,0.0,326.47698974609375
2014-12-23,BTC-USD,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,16574200.0,0.0,0.0,333.29449462890625
2014-12-24,BTC-USD,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300.0,0.0,0.0,328.4595031738281
2014-12-25,BTC-USD,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640.0,0.0,0.0,320.6470031738281
2014-12-26,BTC-USD,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500.0,0.0,0.0,323.5380096435547
2014-12-27,BTC-USD,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200.0,0.0,0.0,321.72300720214844
2014-12-28,BTC-USD,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600.0,0.0,0.0,316.6995086669922
2014-12-29,BTC-USD,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500.0,0.0,0.0,315.1855010986328
2014-12-30,BTC-USD,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300.0,0.0,0.0,311.7279968261719
2014-12-31,BTC-USD,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900.0,0.0,0.0,315.5534973144531
2015-01-01,BTC-USD,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,8036550.0,0.0,0.0,317.3419952392578
2015-01-02,BTC-USD,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650.0,0.0,0.0,314.5555114746094
2015-01-03,BTC-USD,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400.0,0.0,0.0,297.96400451660156
2015-01-04,BTC-USD,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100.0,0.0,0.0,272.6705017089844
2015-01-05,BTC-USD,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800.0,0.0,0.0,269.7790069580078
2015-01-06,BTC-USD,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700.0,0.0,0.0,280.3999938964844
2015-01-07,BTC-USD,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800.0,0.0,0.0,290.2070007324219
2015-01-08,BTC-USD,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500.0,0.0,0.0,288.74200439453125
2015-01-09,BTC-USD,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600.0,0.0,0.0,286.39549255371094
2015-01-10,BTC-USD,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300.0,0.0,0.0,281.04949951171875
2015-01-11,BTC-USD,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800.0,0.0,0.0,270.1340026855469
2015-01-12,BTC-USD,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300.0,0.0,0.0,266.9709930419922
2015-01-13,BTC-USD,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904.0,0.0,0.0,246.62750244140625
2015-01-14,BTC-USD,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704.0,0.0,0.0,200.99849700927734
2015-01-15,BTC-USD,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504.0,0.0,0.0,193.37049865722656
2015-01-16,BTC-USD,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000.0,0.0,0.0,208.58350372314453
2015-01-17,BTC-USD,207.83399963378903,211.7310028076172,194.875,199.25999450683597,23469700.0,0.0,0.0,203.5469970703125
2015-01-18,BTC-USD,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,30085100.0,0.0,0.0,205.1945037841797
2015-01-19,BTC-USD,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300.0,0.0,0.0,213.1659927368164
2015-01-20,BTC-USD,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100.0,0.0,0.0,212.11100006103516
2015-01-21,BTC-USD,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600.0,0.0,0.0,219.1375045776367
2015-01-22,BTC-USD,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600.0,0.0,0.0,230.36400604248047
2015-01-23,BTC-USD,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700.0,0.0,0.0,233.197998046875
2015-01-24,BTC-USD,232.6999969482422,248.2100067138672,230.02200317382807,247.8470001220703,24782500.0,0.0,0.0,240.27349853515625
2015-01-25,BTC-USD,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933597,33582700.0,0.0,0.0,250.53500366210938
2015-01-26,BTC-USD,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000.0,0.0,0.0,263.77599334716797
2015-01-27,BTC-USD,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000.0,0.0,0.0,268.3209991455078
2015-01-28,BTC-USD,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200.0,0.0,0.0,248.63300323486325
2015-01-29,BTC-USD,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400.0,0.0,0.0,233.43050384521484
2015-01-30,BTC-USD,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200.0,0.0,0.0,229.59850311279294
2015-01-31,BTC-USD,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200.0,0.0,0.0,221.95249938964844
2015-02-01,BTC-USD,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500.0,0.0,0.0,221.91950225830078
2015-02-02,BTC-USD,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100.0,0.0,0.0,232.36000061035156
2015-02-03,BTC-USD,237.45399475097656,245.95700073242188,224.4830017089844,227.26800537109372,40783700.0,0.0,0.0,232.36100006103516
2015-02-04,BTC-USD,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,26594300.0,0.0,0.0,227.18199920654297
2015-02-05,BTC-USD,227.6649932861328,239.40499877929688,214.7250061035156,217.11099243164065,22516400.0,0.0,0.0,222.38799285888672
2015-02-06,BTC-USD,216.92300415039065,230.50999450683597,216.23199462890625,222.26600646972656,24435300.0,0.0,0.0,219.5945053100586
2015-02-07,BTC-USD,222.63299560546875,230.2989959716797,222.60699462890625,227.7539978027344,21604200.0,0.0,0.0,225.19349670410156
2015-02-08,BTC-USD,227.6929931640625,229.43800354003903,221.07699584960935,223.41200256347656,17145200.0,0.0,0.0,225.55249786376953
2015-02-09,BTC-USD,223.38900756835935,223.9770050048828,217.0189971923828,220.1100006103516,27791300.0,0.0,0.0,221.74950408935547
2015-02-10,BTC-USD,220.2819976806641,221.8070068359375,215.33200073242188,219.8390045166016,21115100.0,0.0,0.0,220.06050109863284
2015-02-11,BTC-USD,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859372,17201900.0,0.0,0.0,219.45849609375
2015-02-12,BTC-USD,219.2079925537109,222.19900512695312,217.61399841308597,221.76400756835935,15206200.0,0.0,0.0,220.48600006103513
2015-02-13,BTC-USD,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400.0,0.0,0.0,228.697998046875
2015-02-14,BTC-USD,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500.0,0.0,0.0,246.42450714111328
2015-02-15,BTC-USD,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400.0,0.0,0.0,246.1659927368164
2015-02-16,BTC-USD,234.8249969482422,239.52099609375,229.02200317382807,233.84300231933597,28153700.0,0.0,0.0,234.33399963378906
2015-02-17,BTC-USD,233.4219970703125,245.7749938964844,232.31399536132807,243.6100006103516,27363100.0,0.0,0.0,238.51599884033203
2015-02-18,BTC-USD,243.77999877929688,244.25100708007807,232.33999633789065,236.3260040283203,25200800.0,0.0,0.0,240.0530014038086
2015-02-19,BTC-USD,236.41000366210935,242.6719970703125,235.5919952392578,240.2830047607422,18270500.0,0.0,0.0,238.34650421142578
2015-02-20,BTC-USD,240.25100708007807,247.1009979248047,239.2989959716797,243.7790069580078,23876700.0,0.0,0.0,242.01500701904294
2015-02-21,BTC-USD,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200.0,0.0,0.0,244.14299774169922
2015-02-22,BTC-USD,244.54400634765625,246.3919982910156,233.8509979248047,235.9770050048828,19527000.0,0.0,0.0,240.26050567626953
2015-02-23,BTC-USD,235.9949951171875,240.10899353027344,232.42100524902344,238.8919982910156,16400000.0,0.0,0.0,237.44349670410156
2015-02-24,BTC-USD,238.9980010986328,239.9010009765625,236.4019927978516,238.7350006103516,14200400.0,0.0,0.0,238.8665008544922
2015-02-25,BTC-USD,238.88999938964844,239.33999633789065,235.52999877929688,237.47000122070312,11496200.0,0.0,0.0,238.18000030517578
2015-02-26,BTC-USD,237.3370056152344,237.7100067138672,234.2570037841797,236.42599487304688,13619400.0,0.0,0.0,236.88150024414062
2015-02-27,BTC-USD,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900.0,0.0,0.0,245.1320037841797
2015-02-28,BTC-USD,253.5200042724609,254.69200134277344,249.47900390625,254.26300048828125,13949300.0,0.0,0.0,253.8915023803711
2015-03-01,BTC-USD,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700.0,0.0,0.0,257.2425003051758
2015-03-02,BTC-USD,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700.0,0.0,0.0,268.0135040283203
2015-03-03,BTC-USD,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300.0,0.0,0.0,278.3739929199219
2015-03-04,BTC-USD,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000.0,0.0,0.0,277.54100036621094
2015-03-05,BTC-USD,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400.0,0.0,0.0,274.45851135253906
2015-03-06,BTC-USD,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900.0,0.0,0.0,274.1614990234375
2015-03-07,BTC-USD,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900.0,0.0,0.0,274.2774963378906
2015-03-08,BTC-USD,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900.0,0.0,0.0,275.3935089111328
2015-03-09,BTC-USD,274.81201171875,292.70098876953125,273.8930053710937,289.60699462890625,59178200.0,0.0,0.0,282.2095031738281
2015-03-10,BTC-USD,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800.0,0.0,0.0,290.8110046386719
2015-03-11,BTC-USD,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900.0,0.0,0.0,293.9519958496094
2015-03-12,BTC-USD,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200.0,0.0,0.0,295.2405090332031
2015-03-13,BTC-USD,294.1180114746094,294.4979858398437,285.3370056152344,285.3370056152344,31421500.0,0.0,0.0,289.7275085449219
2015-03-14,BTC-USD,284.4419860839844,286.3420104980469,280.9760131835937,281.885009765625,22612300.0,0.0,0.0,283.1634979248047
2015-03-15,BTC-USD,281.42498779296875,286.52899169921875,280.9960021972656,286.3930053710937,11970100.0,0.0,0.0,283.90899658203125
2015-03-16,BTC-USD,285.6849975585937,294.11199951171875,285.6849975585937,290.5929870605469,21516100.0,0.0,0.0,288.1389923095703
2015-03-17,BTC-USD,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,21497200.0,0.0,0.0,288.0500030517578
2015-03-18,BTC-USD,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,57008000.0,0.0,0.0,270.68299865722656
2015-03-19,BTC-USD,255.8800048828125,264.2439880371094,248.6360015869141,260.9280090332031,52732000.0,0.0,0.0,258.4040069580078
2015-03-20,BTC-USD,260.9559936523437,264.8479919433594,259.1619873046875,261.7489929199219,18456700.0,0.0,0.0,261.3524932861328
2015-03-21,BTC-USD,261.6440124511719,262.1960144042969,255.6499938964844,260.0249938964844,17130100.0,0.0,0.0,260.8345031738281
2015-03-22,BTC-USD,259.9169921875,269.7470092773437,259.5899963378906,267.9599914550781,18438100.0,0.0,0.0,263.93849182128906
2015-03-23,BTC-USD,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,22811900.0,0.0,0.0,267.31748962402344
2015-03-24,BTC-USD,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,40073700.0,0.0,0.0,256.08599853515625
2015-03-25,BTC-USD,247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558597,35866900.0,0.0,0.0,246.83450317382812
2015-03-26,BTC-USD,246.2760009765625,254.35400390625,244.90499877929688,248.5319976806641,25730000.0,0.0,0.0,247.40399932861328
2015-03-27,BTC-USD,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,17274900.0,0.0,0.0,247.79750061035156
2015-03-28,BTC-USD,246.9750061035156,254.2050018310547,246.9750061035156,252.79800415039065,16040900.0,0.0,0.0,249.88650512695312
2015-03-29,BTC-USD,252.7400054931641,253.13900756835935,240.8500061035156,242.71299743652344,21699400.0,0.0,0.0,247.72650146484375
2015-03-30,BTC-USD,242.8789978027344,249.24200439453125,239.2140045166016,247.5260009765625,23009600.0,0.0,0.0,245.20249938964844
2015-03-31,BTC-USD,247.45399475097656,248.72999572753903,242.73899841308597,244.2239990234375,22672000.0,0.0,0.0,245.83899688720703
2015-04-01,BTC-USD,244.22300720214844,247.5410003662109,241.16000366210935,247.27200317382807,22877200.0,0.0,0.0,245.74750518798825
2015-04-02,BTC-USD,247.0890045166016,254.46099853515625,245.4160003662109,253.0050048828125,26272600.0,0.0,0.0,250.04700469970703
2015-04-03,BTC-USD,253.07400512695312,256.0429992675781,251.8789978027344,254.32200622558597,23146600.0,0.0,0.0,253.69800567626953
2015-04-04,BTC-USD,254.2910003662109,255.25799560546875,251.1000061035156,253.69700622558597,12493500.0,0.0,0.0,253.99400329589844
2015-04-05,BTC-USD,253.7610015869141,260.67498779296875,251.94200134277344,260.5979919433594,19649200.0,0.0,0.0,257.1794967651367
2015-04-06,BTC-USD,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,20034200.0,0.0,0.0,258.10650634765625
2015-04-07,BTC-USD,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,18467400.0,0.0,0.0,254.22699737548828
2015-04-08,BTC-USD,253.06399536132807,253.8470001220703,244.21499633789065,245.02200317382807,30086400.0,0.0,0.0,249.04299926757807
2015-04-09,BTC-USD,244.75100708007807,246.1179962158203,239.3999938964844,243.67599487304688,21643500.0,0.0,0.0,244.21350097656247
2015-04-10,BTC-USD,243.69400024414065,243.69400024414065,232.77099609375,236.07200622558597,28882000.0,0.0,0.0,239.8830032348633
