Date,stock_name,open_price,High,Low,close_price,Volume,Dividends,Stock Splits,average_price
2013-01-02,SUBX,22.420148108294494,22.58853530883789,22.28461614442613,22.58853530883789,13267600.0,0.0,0.0,22.504341708566194
2013-01-03,SUBX,22.617276308908025,22.839054953927576,22.58852739937194,22.74048614501953,14670400.0,0.0,0.0,22.678881226963778
2013-01-04,SUBX,22.806198078416504,22.99922781319203,22.715845034505072,22.871910095214844,10911400.0,0.0,0.0,22.839054086815672
2013-01-07,SUBX,22.75280753727837,22.912980476049533,22.59263303180919,22.88423156738281,8720000.0,0.0,0.0,22.81851955233059
2013-01-08,SUBX,22.82673570647365,22.88423352873509,22.617277563437657,22.843162536621094,9613400.0,0.0,0.0,22.83494912154737
2013-01-09,SUBX,22.954051165134,22.958159047569172,22.313359374679678,22.436569213867188,16678400.0,0.0,0.0,22.695310189500596
2013-01-10,SUBX,22.48995975362771,22.658346903918503,22.301037890705967,22.399606704711918,14367600.0,0.0,0.0,22.444783229169815
2013-01-11,SUBX,22.63370137013728,22.68709286570853,22.358531262221927,22.59263038635254,13302600.0,0.0,0.0,22.61316587824491
2013-01-14,SUBX,22.625496088809676,22.793883271934405,22.399611072427493,22.453001022338867,11596400.0,0.0,0.0,22.53924855557427
2013-01-15,SUBX,22.43657137660581,22.5022834016199,22.046405542654156,22.37496566772461,13147800.0,0.0,0.0,22.40576852216521
2013-01-16,SUBX,22.214788012168764,22.35031834970132,22.16139651352967,22.321569442749023,8919000.0,0.0,0.0,22.268178727458896
2013-01-17,SUBX,22.50228415721672,22.547461469686823,22.26818496232464,22.383180618286133,9013000.0,0.0,0.0,22.442732387751427
2013-01-18,SUBX,22.391392612325607,22.600849188869912,22.23943385809942,22.510496139526367,13091600.0,0.0,0.0,22.450944375925985
2013-01-22,SUBX,22.617278293238744,22.617278293238744,22.38317911407873,22.584423065185547,11965000.0,0.0,0.0,22.600850679212144
2013-01-23,SUBX,22.53925344444841,22.55978816482383,22.259976860586168,22.366758346557617,10900800.0,0.0,0.0,22.45300589550301
2013-01-24,SUBX,22.48174616955652,22.54745818721073,22.20246970285161,22.41192626953125,23473600.0,0.0,0.0,22.446836219543883
2013-01-25,SUBX,23.27850242190977,23.520815758307023,23.151184714074628,23.33189392089844,30797200.0,0.0,0.0,23.305198171404108
2013-01-28,SUBX,23.34421482780698,23.47153253779279,22.937620672283103,23.0074405670166,13224800.0,0.0,0.0,23.17582769741179
2013-01-29,SUBX,22.843159876177065,23.00333281002161,22.7076295347309,22.834945678710938,12092600.0,0.0,0.0,22.839052777444003
2013-01-30,SUBX,22.90065491814897,23.081364107121384,22.744589885288143,22.999223709106445,13147600.0,0.0,0.0,22.94993931362771
2013-01-31,SUBX,22.949948061358462,23.20047565723128,22.896556549115488,23.04851531982422,10583000.0,0.0,0.0,22.99923169059134
2013-02-01,SUBX,23.23333251720137,23.451003331052224,23.22511831730343,23.352436065673828,9606200.0,0.0,0.0,23.2928842914376
2013-02-04,SUBX,23.14297146863015,23.290823892404077,22.962263821072025,23.036190032958984,7926400.0,0.0,0.0,23.089580750794568
2013-02-05,SUBX,23.184600028927104,23.27117087947179,23.04855877299759,23.168109893798828,8151400.0,0.105,0.0,23.176354961362968
2013-02-06,SUBX,23.044436098409847,23.20521097797781,22.97023206590374,23.10627174377441,7449000.0,0.0,0.0,23.07535392109213
2013-02-07,SUBX,23.10627033988987,23.11039365954845,22.735251772487374,23.027944564819336,9123600.0,0.0,0.0,23.067107452354605
2013-02-08,SUBX,23.019702808856167,23.35362098287072,23.019702808856167,23.238191604614254,7146400.0,0.0,0.0,23.128947206735212
2013-02-11,SUBX,23.30003046031079,23.30003046031079,23.027949490318683,23.14337730407715,5457400.0,0.0,0.0,23.22170388219397
2013-02-12,SUBX,23.08566165370047,23.31239551613928,23.06504977031256,23.19284439086914,8665600.0,0.0,0.0,23.139253022284805
2013-02-13,SUBX,23.27529755227082,23.27529755227082,22.87954366096136,23.01558494567871,7022800.0,0.0,0.0,23.145441248974766
2013-02-14,SUBX,22.891905231653205,23.00733460293424,22.81770119746747,22.900150299072266,8899400.0,0.0,0.0,22.896027765362735
2013-02-15,SUBX,22.924886683639787,22.961988702646128,22.3312543795384,22.401336669921875,18195800.0,0.0,0.0,22.66311167678083
2013-02-19,SUBX,22.409583768646897,22.512644767161586,22.269420747763483,22.446685791015625,11761000.0,0.0,0.0,22.42813477983126
2013-02-20,SUBX,22.508523963311347,22.60746322488597,21.92313818113568,21.976730346679688,12473000.0,0.0,0.0,22.242627154995517
2013-02-21,SUBX,21.877789647829616,22.11276860947275,21.65105575515821,21.99321746826172,13897400.0,0.0,0.0,21.935503558045667
2013-02-22,SUBX,22.13750136378784,22.347745095222987,21.96435807973601,22.331254959106445,11487400.0,0.0,0.0,22.234378161447143
2013-02-25,SUBX,22.426074375643605,22.553869010023977,21.931381257892365,21.935503005981445,12334000.0,0.0,0.0,22.180788690812527
2013-02-26,SUBX,22.026192685543247,22.203457696259083,21.787090458034164,21.96435546875,10611400.0,0.0,0.0,21.995274077146625
2013-02-27,SUBX,21.951992835051986,22.661053012951623,21.881912110419883,22.49615478515625,12056400.0,0.0,0.0,22.224073810104116
2013-02-28,SUBX,22.52913806475668,22.74350358786294,22.44668893986167,22.61158561706543,10436400.0,0.0,0.0,22.570361840911055
2013-03-01,SUBX,22.520887694639494,22.644560566582044,22.26117356275003,22.61982536315918,8451800.0,0.0,0.0,22.57035652889934
2013-03-04,SUBX,22.57860144779324,22.970233516849923,22.533254361443348,22.96198844909668,10195000.0,0.0,0.0,22.77029494844496
2013-03-05,SUBX,23.08566422413976,23.415459112824543,23.08566422413976,23.295907974243164,12932000.0,0.0,0.0,23.190786099191463
2013-03-06,SUBX,23.398971937240987,23.69991148213348,23.35362641203288,23.539134979248047,14925200.0,0.0,0.0,23.469053458244517
2013-03-07,SUBX,23.53913099066052,24.116273200563096,23.53500924273501,24.01321220397949,18237200.0,0.0,0.0,23.776171597320005
2013-03-08,SUBX,24.18635368347168,24.31002813621397,23.971988196579964,24.18635368347168,14217800.0,0.0,0.0,24.18635368347168
2013-03-11,SUBX,24.075050231163,24.29353904795478,24.046193276967333,24.16162109375,9898000.0,0.0,0.0,24.118335662456502
2013-03-12,SUBX,24.09565983628452,24.13688360335241,23.901904671376435,24.025577545166016,11670200.0,0.0,0.0,24.060618690725267
2013-03-13,SUBX,24.04619098042664,24.239944572580736,24.025577524324664,24.15337371826172,7435400.0,0.0,0.0,24.09978234934418
2013-03-14,SUBX,24.12452144619011,24.219337386823923,23.666930309480577,23.77823638916016,14723200.0,0.0,0.0,23.951378917675136
2013-03-15,SUBX,23.6463142305739,23.85243621435145,23.60508889026683,23.76998710632324,15103000.0,0.0,0.0,23.708150668448567
