Date,stock_name,open_price,High,Low,close_price,Volume,Dividends,Stock Splits,average_price
2013-01-02,MSFT,22.272107254174223,22.66442289772072,22.190374438704424,22.57451820373535,52899300.0,0.0,0.0,22.423312728954787
2013-01-03,MSFT,22.582687049674924,22.599033922358466,22.198544895153336,22.272104263305664,48294400.0,0.0,0.0,22.427395656490294
2013-01-04,MSFT,22.28845319839792,22.345665699160733,21.84709694864411,21.855270385742188,52521100.0,0.0,0.0,22.071861792070052
2013-01-07,MSFT,21.879791381189605,21.969696074232207,21.773538254515927,21.81440544128418,37110400.0,0.0,0.0,21.847098411236892
2013-01-08,MSFT,21.86344541814615,21.896139168924016,21.62642040177813,21.69997978210449,44703100.0,0.0,0.0,21.781712600125317
2013-01-09,MSFT,21.838925654400654,21.863445968100844,21.708153765847424,21.82258033752441,49047900.0,0.0,0.0,21.830752995962534
2013-01-10,MSFT,21.7817074140588,22.05142455806315,21.487471521732623,21.626415252685547,71431300.0,0.0,0.0,21.704061333372174
2013-01-11,MSFT,21.650938574668185,22.01056200305678,21.479301076822253,21.928829193115234,55512100.0,0.0,0.0,21.78988388389171
2013-01-14,MSFT,21.98604437904741,22.13316314313507,21.871619366500948,21.97787094116211,48324400.0,0.0,0.0,21.98195766010476
2013-01-15,MSFT,21.92882949637467,22.304799803735705,21.92882949637467,22.239412307739254,48244500.0,0.0,0.0,22.084120902056963
2013-01-16,MSFT,22.19037428258625,22.25576022271732,22.07594927708783,22.1004695892334,41077400.0,0.0,0.0,22.145421935909823
2013-01-17,MSFT,22.22306520417864,22.451915186053807,22.11681209065924,22.272104263305664,51685900.0,0.0,0.0,22.24758473374215
2013-01-18,MSFT,22.14950583602631,22.304798008672734,22.10046677689929,22.272104263305664,52167700.0,0.0,0.0,22.210805049665986
2013-01-22,MSFT,22.31297473566357,22.435574748512774,22.067777827812996,22.19037628173828,58650600.0,0.0,0.0,22.251675508700927
2013-01-23,MSFT,22.231243946813287,22.5908658781464,22.231243946813287,22.566347122192383,50387700.0,0.0,0.0,22.398795534502835
2013-01-24,MSFT,22.639909081877583,22.94231853846758,22.45192309762193,22.58269500732422,101739300.0,0.0,0.0,22.6113020446009
2013-01-25,MSFT,22.541826633122444,23.073087646648084,22.38653442460992,22.787023544311523,81847700.0,0.0,0.0,22.664425088716982
2013-01-28,MSFT,22.89327915789263,23.07309014161321,22.688947856832097,22.811546325683597,56056500.0,0.0,0.0,22.852412741788115
2013-01-29,MSFT,22.737982114849636,22.99135243798167,22.558171169227503,22.893274307250977,49242600.0,0.0,0.0,22.815628211050306
2013-01-30,MSFT,22.893272633636144,23.04039137790084,22.688941390807106,22.762500762939453,43580500.0,0.0,0.0,22.8278866982878
2013-01-31,MSFT,22.713462292731272,22.860579481903965,22.394704485547837,22.435571670532227,50530000.0,0.0,0.0,22.57451698163175
2013-02-01,MSFT,22.615381902895773,22.925964704479476,22.51730222091354,22.8278865814209,55565900.0,0.0,0.0,22.721634242158338
2013-02-04,MSFT,22.778852559385665,22.90145101979386,22.411055619237064,22.42740249633789,50540000.0,0.0,0.0,22.60312752786178
2013-02-05,MSFT,22.574518212726453,22.60721040357312,22.362013515989847,22.476438522338867,35410400.0,0.0,0.0,22.52547836753266
2013-02-06,MSFT,22.37835907658002,22.509132518167608,22.272107506512125,22.345666885375977,41889600.0,0.0,0.0,22.362012980977998
2013-02-07,MSFT,22.353839546490494,22.38653173655904,22.14950829205992,22.29662704467773,38028300.0,0.0,0.0,22.325233295584113
2013-02-08,MSFT,22.353843186684745,22.64807918091126,22.32114943236846,22.51730728149414,33318500.0,0.0,0.0,22.43557523408944
2013-02-11,MSFT,22.59904037950514,22.819718547015743,22.47644191719615,22.770679473876957,32247700.0,0.0,0.0,22.684859926691047
2013-02-12,MSFT,22.787023544311523,22.88510324414152,22.68077196517597,22.787023544311523,35990900.0,0.0,0.0,22.787023544311523
2013-02-13,MSFT,22.827891274430705,22.97501004818724,22.787024082318347,22.909624099731445,41715600.0,0.0,0.0,22.868757687081075
2013-02-14,MSFT,22.819715489215305,22.934140497514417,22.77884986022957,22.91779518127441,32663200.0,0.0,0.0,22.868755335244856
2013-02-15,MSFT,22.91779461939554,23.015872750126235,22.78702118021498,22.893274307250977,49650900.0,0.0,0.0,22.905534463323256
2013-02-19,MSFT,22.975686070197774,23.14874622112152,22.909758767900843,23.115781784057617,38781400.0,0.23,0.0,23.045733927127696
2013-02-20,MSFT,23.18170791631264,23.239395678262813,22.934480938135057,22.96744537353516,44110200.0,0.0,0.0,23.0745766449239
2013-02-21,MSFT,22.86031609821581,22.86031609821581,22.440028912253403,22.65429306030273,49078500.0,0.0,0.0,22.75730457925927
2013-02-22,MSFT,22.81087322145672,22.87680053710937,22.646054146409472,22.87680053710937,31425900.0,0.0,0.0,22.843836879283046
2013-02-25,MSFT,23.049848989844484,23.11577627643341,22.555395126342773,22.555395126342773,48011800.0,0.0,0.0,22.80262205809363
2013-02-26,MSFT,22.563634661814703,22.74493587880713,22.53067180443549,22.555395126342773,49923300.0,0.0,0.0,22.559514894078738
2013-02-27,MSFT,22.596605754508666,23.074579116184967,22.522437338745878,22.91800117492676,36394700.0,0.0,0.0,22.757303464717715
2013-02-28,MSFT,22.97568300027509,23.0498514019279,22.860310629628792,22.90975570678711,35840200.0,0.0,0.0,22.9427193535311
2013-03-01,MSFT,22.843826734133835,23.05809081517768,22.67900929844434,23.03336906433105,34849700.0,0.0,0.0,22.93859789923244
2013-03-04,MSFT,22.950965592015518,23.198192596435547,22.827352089805498,23.198192596435547,38157500.0,0.0,0.0,23.074579094225534
2013-03-05,MSFT,23.313557709354477,23.519580658761296,23.206424895437923,23.36300277709961,41432200.0,0.0,0.0,23.338280243227043
2013-03-06,MSFT,23.24763474366244,23.264116961028115,22.8932765012849,23.148744583129883,51448500.0,0.0,0.0,23.198189663396164
2013-03-07,MSFT,23.16522347028349,23.305319154090206,23.082813967132967,23.189945220947266,29196700.0,0.0,0.0,23.17758434561538
2013-03-08,MSFT,23.28059457029615,23.34652185487864,23.0416071812906,23.07457160949707,37667800.0,0.0,0.0,23.177583089896608
2013-03-11,MSFT,23.02513156365454,23.04985331837382,22.80262634019624,22.96744537353516,36627500.0,0.0,0.0,22.996288468594848
2013-03-12,MSFT,22.94271817751999,23.033368787750558,22.77789917197906,23.00040435791016,39255200.0,0.0,0.0,22.971561267715074
2013-03-13,MSFT,22.967447756703663,23.091061258618947,22.86855601207286,23.00865173339844,29093400.0,0.0,0.0,22.98804974505105
2013-03-14,MSFT,23.074572859634863,23.20642743594348,23.01688667897866,23.189945220947266,55914800.0,0.0,0.0,23.132259040291064
2013-03-15,MSFT,23.09930474210909,23.20643603562336,23.058099189348894,23.107545852661133,92710300.0,0.0,0.0,23.10342529738511
